arm,completed_epoch,step,metric,value,population,source
full_cfc,1,50687,ct_epoch_calibration_sampled_sample_interval::ct_epoch_calibration_sampled,100.0,sampled_diagnostic,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sample_interval
full_cfc,2,101374,ct_epoch_calibration_sampled_sample_interval::ct_epoch_calibration_sampled,100.0,sampled_diagnostic,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sample_interval
full_cfc,1,50687,ct_epoch_calibration_sampled_sampled_bounded_precision_gain_mean::ct_epoch_calibration_sampled,-0.11722972244024277,sampled_diagnostic,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_bounded_precision_gain_mean
full_cfc,2,101374,ct_epoch_calibration_sampled_sampled_bounded_precision_gain_mean::ct_epoch_calibration_sampled,-0.13778194785118103,sampled_diagnostic,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_bounded_precision_gain_mean
full_cfc,1,50687,ct_epoch_calibration_sampled_sampled_bounded_success_gain_mean::ct_epoch_calibration_sampled,-0.13918918371200562,sampled_diagnostic,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_bounded_success_gain_mean
full_cfc,2,101374,ct_epoch_calibration_sampled_sampled_bounded_success_gain_mean::ct_epoch_calibration_sampled,-0.16789472103118896,sampled_diagnostic,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_bounded_success_gain_mean
full_cfc,1,50687,ct_epoch_calibration_sampled_sampled_bounded_utility_gain_mean::ct_epoch_calibration_sampled,-0.1282094568014145,sampled_diagnostic,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_bounded_utility_gain_mean
full_cfc,2,101374,ct_epoch_calibration_sampled_sampled_bounded_utility_gain_mean::ct_epoch_calibration_sampled,-0.152838334441185,sampled_diagnostic,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_bounded_utility_gain_mean
full_cfc,1,50687,ct_epoch_calibration_sampled_sampled_harm_ap::ct_epoch_calibration_sampled,0.8733177185058594,sampled_diagnostic,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_harm_ap
full_cfc,2,101374,ct_epoch_calibration_sampled_sampled_harm_ap::ct_epoch_calibration_sampled,0.9200465083122253,sampled_diagnostic,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_harm_ap
full_cfc,1,50687,ct_epoch_calibration_sampled_sampled_harm_auprc::ct_epoch_calibration_sampled,0.8733177185058594,sampled_diagnostic,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_harm_auprc
full_cfc,2,101374,ct_epoch_calibration_sampled_sampled_harm_auprc::ct_epoch_calibration_sampled,0.9200465083122253,sampled_diagnostic,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_harm_auprc
full_cfc,1,50687,ct_epoch_calibration_sampled_sampled_harm_auroc::ct_epoch_calibration_sampled,0.8371391296386719,sampled_diagnostic,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_harm_auroc
full_cfc,2,101374,ct_epoch_calibration_sampled_sampled_harm_auroc::ct_epoch_calibration_sampled,0.8588261008262634,sampled_diagnostic,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_harm_auroc
full_cfc,1,50687,ct_epoch_calibration_sampled_sampled_harm_calibration_bin0_confidence::ct_epoch_calibration_sampled,0.13568198680877686,sampled_diagnostic,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_harm_calibration_bin0_confidence
full_cfc,2,101374,ct_epoch_calibration_sampled_sampled_harm_calibration_bin0_confidence::ct_epoch_calibration_sampled,0.13040092587471008,sampled_diagnostic,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_harm_calibration_bin0_confidence
full_cfc,1,50687,ct_epoch_calibration_sampled_sampled_harm_calibration_bin0_count::ct_epoch_calibration_sampled,56.0,sampled_diagnostic,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_harm_calibration_bin0_count
full_cfc,2,101374,ct_epoch_calibration_sampled_sampled_harm_calibration_bin0_count::ct_epoch_calibration_sampled,63.0,sampled_diagnostic,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_harm_calibration_bin0_count
full_cfc,1,50687,ct_epoch_calibration_sampled_sampled_harm_calibration_bin0_positive_rate::ct_epoch_calibration_sampled,0.1607142835855484,sampled_diagnostic,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_harm_calibration_bin0_positive_rate
full_cfc,2,101374,ct_epoch_calibration_sampled_sampled_harm_calibration_bin0_positive_rate::ct_epoch_calibration_sampled,0.1269841343164444,sampled_diagnostic,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_harm_calibration_bin0_positive_rate
full_cfc,1,50687,ct_epoch_calibration_sampled_sampled_harm_calibration_bin1_confidence::ct_epoch_calibration_sampled,0.2970176339149475,sampled_diagnostic,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_harm_calibration_bin1_confidence
full_cfc,2,101374,ct_epoch_calibration_sampled_sampled_harm_calibration_bin1_confidence::ct_epoch_calibration_sampled,0.2975280284881592,sampled_diagnostic,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_harm_calibration_bin1_confidence
full_cfc,1,50687,ct_epoch_calibration_sampled_sampled_harm_calibration_bin1_count::ct_epoch_calibration_sampled,134.0,sampled_diagnostic,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_harm_calibration_bin1_count
full_cfc,2,101374,ct_epoch_calibration_sampled_sampled_harm_calibration_bin1_count::ct_epoch_calibration_sampled,122.0,sampled_diagnostic,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_harm_calibration_bin1_count
full_cfc,1,50687,ct_epoch_calibration_sampled_sampled_harm_calibration_bin1_positive_rate::ct_epoch_calibration_sampled,0.23880596458911896,sampled_diagnostic,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_harm_calibration_bin1_positive_rate
full_cfc,2,101374,ct_epoch_calibration_sampled_sampled_harm_calibration_bin1_positive_rate::ct_epoch_calibration_sampled,0.2950819730758667,sampled_diagnostic,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_harm_calibration_bin1_positive_rate
full_cfc,1,50687,ct_epoch_calibration_sampled_sampled_harm_calibration_bin2_confidence::ct_epoch_calibration_sampled,0.48437342047691345,sampled_diagnostic,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_harm_calibration_bin2_confidence
full_cfc,2,101374,ct_epoch_calibration_sampled_sampled_harm_calibration_bin2_confidence::ct_epoch_calibration_sampled,0.5068287253379822,sampled_diagnostic,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_harm_calibration_bin2_confidence
full_cfc,1,50687,ct_epoch_calibration_sampled_sampled_harm_calibration_bin2_count::ct_epoch_calibration_sampled,141.0,sampled_diagnostic,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_harm_calibration_bin2_count
full_cfc,2,101374,ct_epoch_calibration_sampled_sampled_harm_calibration_bin2_count::ct_epoch_calibration_sampled,89.0,sampled_diagnostic,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_harm_calibration_bin2_count
full_cfc,1,50687,ct_epoch_calibration_sampled_sampled_harm_calibration_bin2_positive_rate::ct_epoch_calibration_sampled,0.4609929025173187,sampled_diagnostic,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_harm_calibration_bin2_positive_rate
full_cfc,2,101374,ct_epoch_calibration_sampled_sampled_harm_calibration_bin2_positive_rate::ct_epoch_calibration_sampled,0.584269642829895,sampled_diagnostic,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_harm_calibration_bin2_positive_rate
full_cfc,1,50687,ct_epoch_calibration_sampled_sampled_harm_calibration_bin3_confidence::ct_epoch_calibration_sampled,0.7173082232475281,sampled_diagnostic,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_harm_calibration_bin3_confidence
full_cfc,2,101374,ct_epoch_calibration_sampled_sampled_harm_calibration_bin3_confidence::ct_epoch_calibration_sampled,0.7203846573829651,sampled_diagnostic,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_harm_calibration_bin3_confidence
full_cfc,1,50687,ct_epoch_calibration_sampled_sampled_harm_calibration_bin3_count::ct_epoch_calibration_sampled,111.0,sampled_diagnostic,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_harm_calibration_bin3_count
full_cfc,2,101374,ct_epoch_calibration_sampled_sampled_harm_calibration_bin3_count::ct_epoch_calibration_sampled,117.0,sampled_diagnostic,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_harm_calibration_bin3_count
full_cfc,1,50687,ct_epoch_calibration_sampled_sampled_harm_calibration_bin3_positive_rate::ct_epoch_calibration_sampled,0.7387387156486511,sampled_diagnostic,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_harm_calibration_bin3_positive_rate
full_cfc,2,101374,ct_epoch_calibration_sampled_sampled_harm_calibration_bin3_positive_rate::ct_epoch_calibration_sampled,0.752136766910553,sampled_diagnostic,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_harm_calibration_bin3_positive_rate
full_cfc,1,50687,ct_epoch_calibration_sampled_sampled_harm_calibration_bin4_confidence::ct_epoch_calibration_sampled,0.8798766136169434,sampled_diagnostic,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_harm_calibration_bin4_confidence
full_cfc,2,101374,ct_epoch_calibration_sampled_sampled_harm_calibration_bin4_confidence::ct_epoch_calibration_sampled,0.8887465000152588,sampled_diagnostic,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_harm_calibration_bin4_confidence
full_cfc,1,50687,ct_epoch_calibration_sampled_sampled_harm_calibration_bin4_count::ct_epoch_calibration_sampled,224.0,sampled_diagnostic,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_harm_calibration_bin4_count
full_cfc,2,101374,ct_epoch_calibration_sampled_sampled_harm_calibration_bin4_count::ct_epoch_calibration_sampled,274.0,sampled_diagnostic,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_harm_calibration_bin4_count
full_cfc,1,50687,ct_epoch_calibration_sampled_sampled_harm_calibration_bin4_positive_rate::ct_epoch_calibration_sampled,0.8839285969734192,sampled_diagnostic,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_harm_calibration_bin4_positive_rate
full_cfc,2,101374,ct_epoch_calibration_sampled_sampled_harm_calibration_bin4_positive_rate::ct_epoch_calibration_sampled,0.9233576655387878,sampled_diagnostic,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_harm_calibration_bin4_positive_rate
full_cfc,1,50687,ct_epoch_calibration_sampled_sampled_harm_ece::ct_epoch_calibration_sampled,0.02370157651603222,sampled_diagnostic,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_harm_ece
full_cfc,2,101374,ct_epoch_calibration_sampled_sampled_harm_ece::ct_epoch_calibration_sampled,0.03098401054739952,sampled_diagnostic,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_harm_ece
full_cfc,1,50687,ct_epoch_calibration_sampled_sampled_harm_negative_count::ct_epoch_calibration_sampled,280.0,sampled_diagnostic,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_harm_negative_count
full_cfc,2,101374,ct_epoch_calibration_sampled_sampled_harm_negative_count::ct_epoch_calibration_sampled,228.0,sampled_diagnostic,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_harm_negative_count
full_cfc,1,50687,ct_epoch_calibration_sampled_sampled_harm_negative_mean::ct_epoch_calibration_sampled,0.40768638253211975,sampled_diagnostic,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_harm_negative_mean
full_cfc,2,101374,ct_epoch_calibration_sampled_sampled_harm_negative_mean::ct_epoch_calibration_sampled,0.393459677696228,sampled_diagnostic,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_harm_negative_mean
full_cfc,1,50687,ct_epoch_calibration_sampled_sampled_harm_positive_count::ct_epoch_calibration_sampled,386.0,sampled_diagnostic,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_harm_positive_count
full_cfc,2,101374,ct_epoch_calibration_sampled_sampled_harm_positive_count::ct_epoch_calibration_sampled,437.0,sampled_diagnostic,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_harm_positive_count
full_cfc,1,50687,ct_epoch_calibration_sampled_sampled_harm_positive_mean::ct_epoch_calibration_sampled,0.7208720445632935,sampled_diagnostic,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_harm_positive_mean
full_cfc,2,101374,ct_epoch_calibration_sampled_sampled_harm_positive_mean::ct_epoch_calibration_sampled,0.7499180436134338,sampled_diagnostic,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_harm_positive_mean
full_cfc,1,50687,ct_epoch_calibration_sampled_sampled_help_ap::ct_epoch_calibration_sampled,0.20972353219985962,sampled_diagnostic,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_help_ap
full_cfc,2,101374,ct_epoch_calibration_sampled_sampled_help_ap::ct_epoch_calibration_sampled,0.37186598777770996,sampled_diagnostic,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_help_ap
full_cfc,1,50687,ct_epoch_calibration_sampled_sampled_help_auprc::ct_epoch_calibration_sampled,0.20972353219985962,sampled_diagnostic,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_help_auprc
full_cfc,2,101374,ct_epoch_calibration_sampled_sampled_help_auprc::ct_epoch_calibration_sampled,0.37186598777770996,sampled_diagnostic,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_help_auprc
full_cfc,1,50687,ct_epoch_calibration_sampled_sampled_help_auroc::ct_epoch_calibration_sampled,0.6744198799133301,sampled_diagnostic,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_help_auroc
full_cfc,2,101374,ct_epoch_calibration_sampled_sampled_help_auroc::ct_epoch_calibration_sampled,0.7579107284545898,sampled_diagnostic,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_help_auroc
