run,tracklet_key,success,precision,mean_iou,mean_center_error,frame_count,empty_fallback_count,failure_count,max_failure_streak,first_failure_frame_index,first_failure_source_frame_index,first_persistent_failure_frame_index,first_persistent_failure_source_frame_index,path_variance_count,path_center_gap_mean,path_yaw_gap_mean
M2,749bf5675a3d435a987f0b8582e93509,97.50000000000001,100.0,0.999999999999955,0.0,1,0,0,0,,,,,0,,
M2,9c5151b34911482f8155ab55c3f5d32f,12.045454545454545,9.09090909090909,0.10352434626328577,22.68753332001371,11,0,10,10,1,1,1,1,0,,
M2,8096b5ad8e334c2eabffca9cf3bbf08a,66.25,75.625,0.6606985108711447,0.4895105010364613,4,0,0,0,,,,,0,,
M2,3620feb00d744241a94855f3a8913a78,54.214285714285715,74.57142857142857,0.5404109186179703,0.5043843126401619,35,0,0,0,,,,,0,,
M2,f1335e8d0b7c40988d9ab522b5993d3d,76.875,89.375,0.774587713008611,0.22635726665352426,4,0,0,0,,,,,0,,
M2,6346de1c47584b34833d6df500d2ed6c,75.20833333333333,86.14583333333334,0.7497860291810289,0.2835098523706751,24,0,0,0,,,,,0,,
M2,db7d65690f2e412e887468596e2ddabf,60.56818181818181,71.47727272727272,0.6016160611751036,0.5638077444297757,22,0,0,0,,,,,0,,
M2,0bfc7d407d09490cba7ac57897fcb100,81.0,88.0,0.8134155523301072,0.22013739472393987,25,0,0,0,,,,,0,,
M2,045cd82a77a1472499e8c15100cb5ff3,6.212121212121213,3.030303030303031,0.03936975702877452,11.680862201372546,33,8,32,32,1,1,1,1,0,,
M2,48d06a263b314b48bd41343ea5f5d158,79.375,88.48214285714286,0.7901936937722851,0.23470687961608003,28,10,0,0,,,,,0,,
M2,1377fe4255444b1495d0ccb972d8ef98,96.00000000000001,98.0,0.9619987275395447,0.03678259531757598,5,0,0,0,,,,,0,,
M2,7581fd7e9c0f426cb0efb9ea1f3f2830,93.97727272727273,96.93181818181817,0.941000703900259,0.05914793792453716,22,0,0,0,,,,,0,,
M2,1e4a740fd22b44dda3eed861e6e3f170,73.5,82.33333333333334,0.7403980841168648,0.3515809330680046,15,5,0,0,,,,,0,,
M2,2ef4b4d20b064d34b754f68e48f5a5c2,61.78571428571428,79.73214285714285,0.6180957695246689,0.4046703509621213,28,0,0,0,,,,,0,,
M2,143ecd5e93614768bdb3da695e76c409,37.82608695652174,34.78260869565217,0.3798938872205537,1.307106226557593,23,0,0,0,,,,,0,,
M2,4a8058d0441a46d381995e1af1086039,89.37500000000001,91.09375,0.8947226966795294,0.18044860738836527,16,0,0,0,,,,,0,,
M2,b673cf89298845398bf0252c52e5affd,98.33333333333334,98.33333333333334,0.9901408703675961,0.011348246834690252,3,0,0,0,,,,,0,,
M2,34daad97663c4e8ea00f842adc581ab5,70.64814814814814,76.85185185185185,0.7066161134730018,0.4683302501606516,27,0,0,0,,,,,0,,
M2,ca5b3ca5aea745ee8fe12b0f74d77f8e,54.93749999999999,71.8125,0.5485403954584512,0.5612599469786412,40,0,0,0,,,,,0,,
M2,720ca55c654a4ac8bfe9babd1c1072be,65.70000000000002,80.0,0.6606850904269376,0.40979530520760216,25,0,0,0,,,,,0,,
M2,63510eb8f6ed4b3189002b1f2648ea1f,40.38461538461539,57.78846153846155,0.40572642977549306,0.8449485351212442,26,1,0,0,,,,,0,,
M2,6dafc154a9ef43ff8fd680620dc90433,78.05555555555557,91.85185185185185,0.7810446738319351,0.17509245578147137,27,0,0,0,,,,,0,,
M2,e2878e5b8aa849a18e39baee3f3440bd,61.158536585365866,75.0,0.6129850029535102,0.49498236855398176,41,0,0,0,,,,,0,,
M2,11a08ff383a6451bbda6b9af56cfa6e2,65.80645161290323,80.16129032258064,0.6587601049491723,0.4042176873782172,31,0,0,0,,,,,0,,
M2,0cfdfb5bbe8a41268271e24f2edefb9c,61.585365853658544,78.53658536585367,0.6172464668522052,0.42287297956431275,41,9,0,0,,,,,0,,
M2,1a018f3bcdea44f9ab60912938495032,4.935897435897436,2.5641025641025643,0.02564102564102321,20.706225431111253,39,22,38,38,1,1,1,1,0,,
M2,f987ba5f8e6243889a731f8cffe1934b,53.33333333333334,63.63636363636363,0.5321279786737912,0.7259229098416831,33,0,0,0,,,,,0,,
M2,64b22104a573415a8c860fc22214619c,24.196428571428573,35.357142857142854,0.23888467773023292,3.245636816557621,28,2,9,9,19,19,19,19,0,,
M2,98eef3fdea464efd92fb6aaf0ebe8c9a,12.85714285714286,28.660714285714285,0.12590673943207562,1.479618154416689,28,5,6,6,22,22,22,22,0,,
M2,e5cabb9d6b474377a206feab4ec64d3f,64.0,85.25,0.6504334236160533,0.2910546411283567,10,0,0,0,,,,,0,,
M2,64ce64c25d424c3088db384021d8dbb3,84.16666666666669,93.75,0.8439956846647735,0.1123849750002241,6,0,0,0,,,,,0,,
M2,3eff2b1ecf29497e9967dd21509431fe,56.07142857142857,77.67857142857143,0.5576613155426581,0.4468991658872033,14,0,0,0,,,,,0,,
M2,65acd0cbce474d9cb2eef362a1b279be,54.024390243902445,52.31707317073171,0.5395488719967871,0.9577249472993138,41,3,0,0,,,,,0,,
