group_key,group_name,protocol,item_order,source,source_model,display_model,role,metric,epoch,step,value
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,2,a1_time,A1-pseudo,A1 pseudo,variant,success/test,35,44169,46.712257385253906
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,2,a1_time,A1-pseudo,A1 pseudo,variant,success/test,40,50479,42.64223098754883
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,2,a1_time,A1-pseudo,A1 pseudo,variant,success/test,45,56789,49.891685485839844
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,2,a1_time,A1-pseudo,A1 pseudo,variant,success/test,50,63099,48.93107604980469
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,2,a1_time,A1-pseudo,A1 pseudo,variant,success/test,55,69409,47.957332611083984
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,2,a1_time,A1-pseudo,A1 pseudo,variant,success/test,60,75719,48.338077545166016
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,2,a1_time,A1-pseudo,A1 pseudo,variant,precision/test,5,6309,65.23851013183594
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,2,a1_time,A1-pseudo,A1 pseudo,variant,precision/test,10,12619,42.877464294433594
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,2,a1_time,A1-pseudo,A1 pseudo,variant,precision/test,15,18929,58.739601135253906
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,2,a1_time,A1-pseudo,A1 pseudo,variant,precision/test,20,25239,52.92341613769531
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,2,a1_time,A1-pseudo,A1 pseudo,variant,precision/test,25,31549,37.45076370239258
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,2,a1_time,A1-pseudo,A1 pseudo,variant,precision/test,30,37859,42.167396545410156
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,2,a1_time,A1-pseudo,A1 pseudo,variant,precision/test,35,44169,54.613792419433594
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,2,a1_time,A1-pseudo,A1 pseudo,variant,precision/test,40,50479,42.199127197265625
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,2,a1_time,A1-pseudo,A1 pseudo,variant,precision/test,45,56789,55.98906326293945
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,2,a1_time,A1-pseudo,A1 pseudo,variant,precision/test,50,63099,52.12035369873047
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,2,a1_time,A1-pseudo,A1 pseudo,variant,precision/test,55,69409,53.35448455810547
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,2,a1_time,A1-pseudo,A1 pseudo,variant,precision/test,60,75719,52.250545501708984
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,3,a1_time,A1-MLP,A1 MLP,variant,success/test,5,6309,31.570022583007812
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,3,a1_time,A1-MLP,A1 MLP,variant,success/test,10,12619,23.7954044342041
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,3,a1_time,A1-MLP,A1 MLP,variant,success/test,15,18929,24.250547409057617
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,3,a1_time,A1-MLP,A1 MLP,variant,success/test,20,25239,23.587528228759766
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,3,a1_time,A1-MLP,A1 MLP,variant,success/test,25,31549,28.071117401123047
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,3,a1_time,A1-MLP,A1 MLP,variant,success/test,30,37859,26.650985717773438
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,3,a1_time,A1-MLP,A1 MLP,variant,success/test,35,44169,29.0864315032959
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,3,a1_time,A1-MLP,A1 MLP,variant,success/test,40,50479,30.37089729309082
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,3,a1_time,A1-MLP,A1 MLP,variant,success/test,45,56789,30.401527404785156
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,3,a1_time,A1-MLP,A1 MLP,variant,success/test,50,63099,28.07549476623535
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,3,a1_time,A1-MLP,A1 MLP,variant,success/test,55,69409,29.644420623779297
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,3,a1_time,A1-MLP,A1 MLP,variant,success/test,60,75719,27.438732147216797
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,3,a1_time,A1-MLP,A1 MLP,variant,precision/test,5,6309,32.77571105957031
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,3,a1_time,A1-MLP,A1 MLP,variant,precision/test,10,12619,23.121444702148438
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,3,a1_time,A1-MLP,A1 MLP,variant,precision/test,15,18929,23.205692291259766
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,3,a1_time,A1-MLP,A1 MLP,variant,precision/test,20,25239,22.5284481048584
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,3,a1_time,A1-MLP,A1 MLP,variant,precision/test,25,31549,26.452959060668945
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,3,a1_time,A1-MLP,A1 MLP,variant,precision/test,30,37859,24.2636775970459
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,3,a1_time,A1-MLP,A1 MLP,variant,precision/test,35,44169,27.82713508605957
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,3,a1_time,A1-MLP,A1 MLP,variant,precision/test,40,50479,29.39387321472168
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,3,a1_time,A1-MLP,A1 MLP,variant,precision/test,45,56789,29.757112503051758
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,3,a1_time,A1-MLP,A1 MLP,variant,precision/test,50,63099,27.280086517333984
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,3,a1_time,A1-MLP,A1 MLP,variant,precision/test,55,69409,28.468271255493164
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,3,a1_time,A1-MLP,A1 MLP,variant,precision/test,60,75719,26.277902603149414
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,4,a1_time,A1-Fourier,A1 Fourier,variant,success/test,5,6309,24.397157669067383
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,4,a1_time,A1-Fourier,A1 Fourier,variant,success/test,10,12619,31.064552307128906
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,4,a1_time,A1-Fourier,A1 Fourier,variant,success/test,15,18929,29.580963134765625
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,4,a1_time,A1-Fourier,A1 Fourier,variant,success/test,20,25239,23.909191131591797
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,4,a1_time,A1-Fourier,A1 Fourier,variant,success/test,25,31549,27.2636775970459
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,4,a1_time,A1-Fourier,A1 Fourier,variant,success/test,30,37859,29.554706573486328
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,4,a1_time,A1-Fourier,A1 Fourier,variant,success/test,35,44169,29.72319793701172
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,4,a1_time,A1-Fourier,A1 Fourier,variant,success/test,40,50479,29.130199432373047
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,4,a1_time,A1-Fourier,A1 Fourier,variant,success/test,45,56789,30.252737045288086
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,4,a1_time,A1-Fourier,A1 Fourier,variant,success/test,50,63099,29.254924774169922
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,4,a1_time,A1-Fourier,A1 Fourier,variant,success/test,55,69409,29.620351791381836
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,4,a1_time,A1-Fourier,A1 Fourier,variant,success/test,60,75719,30.723196029663086
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,4,a1_time,A1-Fourier,A1 Fourier,variant,precision/test,5,6309,23.582056045532227
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,4,a1_time,A1-Fourier,A1 Fourier,variant,precision/test,10,12619,30.206785202026367
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,4,a1_time,A1-Fourier,A1 Fourier,variant,precision/test,15,18929,30.3227596282959
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,4,a1_time,A1-Fourier,A1 Fourier,variant,precision/test,20,25239,24.10831642150879
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,4,a1_time,A1-Fourier,A1 Fourier,variant,precision/test,25,31549,26.086435317993164
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,4,a1_time,A1-Fourier,A1 Fourier,variant,precision/test,30,37859,28.224288940429688
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,4,a1_time,A1-Fourier,A1 Fourier,variant,precision/test,35,44169,28.508752822875977
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,4,a1_time,A1-Fourier,A1 Fourier,variant,precision/test,40,50479,28.237417221069336
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,4,a1_time,A1-Fourier,A1 Fourier,variant,precision/test,45,56789,28.951862335205078
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,4,a1_time,A1-Fourier,A1 Fourier,variant,precision/test,50,63099,28.60831642150879
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,4,a1_time,A1-Fourier,A1 Fourier,variant,precision/test,55,69409,28.820571899414062
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,4,a1_time,A1-Fourier,A1 Fourier,variant,precision/test,60,75719,29.81509780883789
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,5,scaled,A1-scaled,A1 scaled,variant,success/test,5,6309,33.20240783691406
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,5,scaled,A1-scaled,A1 scaled,variant,success/test,10,12619,22.931074142456055
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,5,scaled,A1-scaled,A1 scaled,variant,success/test,15,18929,27.322757720947266
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,5,scaled,A1-scaled,A1 scaled,variant,success/test,20,25239,30.101749420166016
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,5,scaled,A1-scaled,A1 scaled,variant,success/test,25,31549,28.648794174194336
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,5,scaled,A1-scaled,A1 scaled,variant,success/test,30,37859,28.103939056396484
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,5,scaled,A1-scaled,A1 scaled,variant,success/test,35,44169,30.173959732055664
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,5,scaled,A1-scaled,A1 scaled,variant,success/test,40,50479,31.397157669067383
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,5,scaled,A1-scaled,A1 scaled,variant,success/test,45,56789,31.344640731811523
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,5,scaled,A1-scaled,A1 scaled,variant,success/test,50,63099,32.508750915527344
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,5,scaled,A1-scaled,A1 scaled,variant,success/test,55,69409,31.084247589111328
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,5,scaled,A1-scaled,A1 scaled,variant,success/test,60,75719,31.33370018005371
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,5,scaled,A1-scaled,A1 scaled,variant,precision/test,5,6309,37.698028564453125
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,5,scaled,A1-scaled,A1 scaled,variant,precision/test,10,12619,23.437639236450195
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,5,scaled,A1-scaled,A1 scaled,variant,precision/test,15,18929,27.63238525390625
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,5,scaled,A1-scaled,A1 scaled,variant,precision/test,20,25239,29.55908203125
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,5,scaled,A1-scaled,A1 scaled,variant,precision/test,25,31549,27.507659912109375
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,5,scaled,A1-scaled,A1 scaled,variant,precision/test,30,37859,26.62910270690918
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,5,scaled,A1-scaled,A1 scaled,variant,precision/test,35,44169,30.393875122070312
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,5,scaled,A1-scaled,A1 scaled,variant,precision/test,40,50479,31.19255828857422
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,5,scaled,A1-scaled,A1 scaled,variant,precision/test,45,56789,31.349014282226562
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,5,scaled,A1-scaled,A1 scaled,variant,precision/test,50,63099,32.196937561035156
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,5,scaled,A1-scaled,A1 scaled,variant,precision/test,55,69409,30.964990615844727
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,5,scaled,A1-scaled,A1 scaled,variant,precision/test,60,75719,31.224288940429688
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,6,order,A1-order,A1 order,variant,success/test,5,6309,51.567832946777344
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,6,order,A1-order,A1 order,variant,success/test,10,12619,43.578773498535156
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,6,order,A1-order,A1 order,variant,success/test,15,18929,45.6466064453125
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,6,order,A1-order,A1 order,variant,success/test,20,25239,41.40591049194336
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,6,order,A1-order,A1 order,variant,success/test,25,31549,49.836978912353516
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,6,order,A1-order,A1 order,variant,success/test,30,37859,49.25711441040039
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,6,order,A1-order,A1 order,variant,success/test,35,44169,51.85448455810547
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,6,order,A1-order,A1 order,variant,success/test,40,50479,47.716636657714844
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,6,order,A1-order,A1 order,variant,success/test,45,56789,53.29868698120117
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,6,order,A1-order,A1 order,variant,success/test,50,63099,52.410282135009766
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,6,order,A1-order,A1 order,variant,success/test,55,69409,50.21990966796875
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,6,order,A1-order,A1 order,variant,success/test,60,75719,51.228668212890625
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,6,order,A1-order,A1 order,variant,precision/test,5,6309,61.08534240722656
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,6,order,A1-order,A1 order,variant,precision/test,10,12619,61.43326187133789
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,6,order,A1-order,A1 order,variant,precision/test,15,18929,57.39496994018555
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,6,order,A1-order,A1 order,variant,precision/test,20,25239,44.54048156738281
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,6,order,A1-order,A1 order,variant,precision/test,25,31549,54.42341613769531
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,6,order,A1-order,A1 order,variant,precision/test,30,37859,54.38621139526367
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,6,order,A1-order,A1 order,variant,precision/test,35,44169,59.626914978027344
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,6,order,A1-order,A1 order,variant,precision/test,40,50479,51.8807487487793
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,6,order,A1-order,A1 order,variant,precision/test,45,56789,62.01531982421875
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,6,order,A1-order,A1 order,variant,precision/test,50,63099,59.47264862060547
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,6,order,A1-order,A1 order,variant,precision/test,55,69409,59.384029388427734
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,6,order,A1-order,A1 order,variant,precision/test,60,75719,57.863243103027344
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,7,twc_gate,A1-order+TWC,A1 order+TWC,variant,success/test,5,6310,48.32057189941406
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,7,twc_gate,A1-order+TWC,A1 order+TWC,variant,success/test,10,12620,30.079872131347656
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,7,twc_gate,A1-order+TWC,A1 order+TWC,variant,success/test,15,18930,38.71663284301758
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,7,twc_gate,A1-order+TWC,A1 order+TWC,variant,success/test,20,25240,43.33150863647461
a1_time_variants_60ep,A1 Time Encoding / Main-Branch Variants (60ep),60ep seed42 nuScenes-mini,7,twc_gate,A1-order+TWC,A1 order+TWC,variant,success/test,25,31550,51.390586853027344
